date salinity temperature
2011-01-01 34.90267 29.219854
2011-01-02 34.85718 29.366589
2011-01-03 34.916954 29.52455
2011-01-04 34.913326 30.090927
2011-01-05 34.930504 30.627514
2011-01-06 34.950073 30.877937
2011-01-07 34.925617 30.394989
2011-01-08 34.89184 30.127874
2011-01-09 34.84652 30.114346
2011-01-10 34.476185 29.935661
2011-01-11 34.49439 30.077896
2011-01-12 34.67912 30.092682
2011-01-13 34.767616 30.271368
2011-01-14 34.644787 30.404251
2011-01-15 34.80404 30.695435
2011-01-16 34.82593 30.762947
2011-01-17 34.7811 29.912281
2011-01-18 34.78861 29.568096
2011-01-19 34.887596 29.160816
2011-01-20 34.96901 28.967402
2011-01-21 34.99455 28.817198
2011-01-22 34.829933 28.94655
2011-01-23 34.909576 28.78336
2011-01-24 34.93351 28.812193
2011-01-25 34.880947 29.35259
2011-01-26 34.8593 29.189451
2011-01-27 34.90518 29.227985
2011-01-28 34.934456 29.12762
2011-01-29 34.916367 29.196716
2011-01-30 34.80766 29.34137
2011-01-31 34.77178 29.585186
2011-02-01 34.780006 29.428577
2011-02-02 34.82555 29.247824
2011-02-03 34.76732 29.138182
2011-02-04 34.754272 29.338745
2011-02-05 34.854736 29.075974
2011-02-06 34.944126 29.319445
2011-02-07 34.933987 29.158392
2011-02-08 34.963116 29.163143
2011-02-09 34.876137 29.034912
2011-02-10 34.7206 29.025969
2011-02-11 34.677635 29.00534
2011-02-12 34.63969 28.967413
2011-02-13 34.608063 28.916311
2011-02-14 34.662823 29.396994
2011-02-15 34.790054 29.757038
2011-02-16 34.773525 29.882017
2011-02-17 34.552372 29.513186
2011-02-18 34.478134 29.327501
2011-02-19 34.304035 29.244562
2011-02-20 34.2402 29.335087
2011-02-21 34.219116 29.897768
2011-02-22 34.255123 30.58753
2011-02-23 34.349224 30.084208
2011-02-24 34.09035 29.649767
2011-02-25 33.71662 29.998667
2011-02-26 33.545773 29.710884
2011-02-27 33.274147 29.727654
2011-02-28 33.302814 29.721533
2011-03-01 33.405476 29.705637
2011-03-02 33.622917 29.629831
2011-03-03 33.91052 29.835308
2011-03-04 34.09362 29.517822
2011-03-05 34.148335 29.367447
2011-03-06 34.00067 30.160666
2011-03-07 33.592922 29.638834
2011-03-08 33.16592 29.49992
2011-03-09 32.691334 29.547657
2011-03-10 32.363323 29.691462
2011-03-11 32.356842 29.886314
2011-03-12 32.400238 29.960838
2011-03-13 32.942104 29.72084
2011-03-14 32.964214 29.828558
2011-03-15 32.860126 29.701984
2011-03-16 33.003387 29.75905
2011-03-17 33.137238 29.51902
2011-03-18 33.311108 29.425203
2011-03-19 33.552414 29.674284
2011-03-20 33.9803 30.039179
2011-03-21 33.899197 30.444138
2011-03-22 33.68935 30.566265
2011-03-23 33.54485 30.330088
2011-03-24 33.584057 29.987629
2011-03-25 33.699867 30.049444
2011-03-26 33.904785 29.78891
2011-03-27 34.14235 29.595533
2011-03-28 33.872047 29.532688
2011-03-29 33.50311 29.63332
2011-03-30 33.406315 29.427994
2011-03-31 33.44636 29.435623
2011-04-01 33.596508 29.152985
2011-04-02 33.62255 29.110636
2011-04-03 33.760548 28.961212
2011-04-04 33.89562 28.776642
2011-04-05 33.95911 28.602976
2011-04-06 34.076702 28.424288
2011-04-07 34.2204 28.221462
2011-04-08 34.263752 28.053234
2011-04-09 34.249275 27.953678
2011-04-10 34.223248 27.880594
2011-04-11 34.218456 27.945194
2011-04-12 34.255634 27.870844
2011-04-13 34.419 27.766764
2011-04-14 34.5057 27.784092
2011-04-15 34.533527 27.734003
2011-04-16 34.521233 27.721798
2011-04-17 34.51706 27.612234
2011-04-18 34.440525 27.605566
2011-04-19 34.32193 27.518946
2011-04-20 34.20414 27.505386
2011-04-21 34.211334 27.526413
2011-04-22 34.27675 27.582624
2011-04-23 34.300396 27.57401
2011-04-24 34.41637 27.434275
2011-04-25 34.618206 27.417465
2011-04-26 34.688896 27.441263
2011-04-27 34.653896 27.373013
2011-04-28 34.60561 27.278685
2011-04-29 34.604164 27.195963
2011-04-30 34.599724 27.129614
2011-05-01 34.582344 27.125553
2011-05-02 34.577965 27.18647
2011-05-03 34.544632 27.020342
2011-05-04 34.572525 27.096106
2011-05-05 34.62588 26.990696
2011-05-06 34.698368 26.833311
2011-05-07 34.714985 26.883486
2011-05-08 34.638046 26.965164
2011-05-09 34.489265 26.850807
2011-05-10 34.495964 27.055235
2011-05-11 34.5986 26.749226
2011-05-12 34.677982 26.734821
2011-05-13 34.67004 26.592554
2011-05-14 34.652046 26.500528
2011-05-15 34.70088 26.341696
2011-05-16 34.712517 26.199575
2011-05-17 34.715885 26.096352
2011-05-18 34.78136 25.979038
2011-05-19 34.831257 25.924276
2011-05-20 34.914085 25.846527
2011-05-21 34.967216 25.934324
2011-05-22 34.993195 26.039253
2011-05-23 35.07176 26.2035
2011-05-24 35.199265 26.537514
2011-05-25 35.22627 26.206696
2011-05-26 35.256912 26.104345
2011-05-27 35.214336 25.962166
2011-05-28 35.051662 25.66866
2011-05-29 34.789146 25.34711
2011-05-30 34.72922 25.327272
2011-05-31 34.790943 25.355825
2011-06-01 34.87795 25.386631
2011-06-02 35.026592 25.621506
2011-06-03 35.151333 25.707813
2011-06-04 35.21545 25.921566
2011-06-05 35.243965 25.9234
2011-06-06 35.26024 25.943346
2011-06-07 35.267418 25.929716
2011-06-08 35.275517 25.898075
2011-06-09 35.28313 25.797035
2011-06-10 35.277588 25.720646
2011-06-11 35.272793 25.703299
2011-06-12 35.24879 25.58247
2011-06-13 35.251564 25.494453
2011-06-14 35.248882 25.459234
2011-06-15 35.222305 25.282988
2011-06-16 35.148792 24.925936
2011-06-17 35.1327 24.702007
2011-06-18 35.14834 24.531933
2011-06-19 35.174282 24.4361
2011-06-20 35.23686 24.716389
2011-06-21 35.307014 25.078424
2011-06-22 35.32236 25.092606
2011-06-23 35.326015 24.889029
2011-06-24 35.33526 24.452248
2011-06-25 35.36341 24.252592
2011-06-26 35.385464 24.372078
2011-06-27 35.384415 24.449284
2011-06-28 35.383217 24.523008
2011-06-29 35.372448 24.405231
2011-06-30 35.340893 24.130482
2011-07-01 35.318302 24.014341
2011-07-02 35.288807 23.922403
2011-07-03 35.26285 23.833958
2011-07-04 35.24406 23.71516
2011-07-05 35.22584 23.575636
2011-07-06 35.202213 23.464096
2011-07-07 35.180374 23.303337
2011-07-08 35.200176 23.27245
2011-07-09 35.26395 23.338644
2011-07-10 35.30044 23.363096
2011-07-11 35.327183 23.368904
2011-07-12 35.354454 23.304346
2011-07-13 35.396015 23.374283
2011-07-14 35.422165 23.446327
2011-07-15 35.430214 23.4534
2011-07-16 35.418606 23.46831
2011-07-17 35.41532 23.490961
2011-07-18 35.424313 23.516338
2011-07-19 35.429935 23.514545
2011-07-20 35.443207 23.542738
2011-07-21 35.457104 23.577772
2011-07-22 35.46426 23.57142
2011-07-23 35.4656 23.50779
2011-07-24 35.46783 23.46001
2011-07-25 35.472454 23.40634
2011-07-26 35.47484 23.35221
2011-07-27 35.476357 23.327604
2011-07-28 35.478447 23.239185
2011-07-29 35.4814 23.163984
2011-07-30 35.48128 23.120394
2011-07-31 35.47896 23.07042
2011-08-01 35.491386 23.011696
2011-08-02 35.511383 22.989855
2011-08-03 35.514874 22.995857
2011-08-04 35.52265 22.942347
2011-08-05 35.542305 22.937674
2011-08-06 35.563534 23.113447
2011-08-07 35.592876 23.52464
2011-08-08 35.61068 23.895884
2011-08-09 35.617546 24.135887
2011-08-10 35.598713 24.338934
2011-08-11 35.603596 24.75642
2011-08-12 35.596054 24.357403
2011-08-13 35.602108 24.387018
2011-08-14 35.606316 24.118479
2011-08-15 35.60362 23.829155
2011-08-16 35.577305 23.91908
2011-08-17 35.55548 24.291542
2011-08-18 35.546158 24.221205
2011-08-19 35.499695 24.308977
2011-08-20 35.479126 24.348099
2011-08-21 35.48885 24.243011
2011-08-22 35.473495 24.21861
2011-08-23 35.49404 24.08488
2011-08-24 35.50115 23.979647
2011-08-25 35.545506 23.74377
2011-08-26 35.56854 23.947145
2011-08-27 35.5313 24.20817
2011-08-28 35.482002 24.522057
2011-08-29 35.48296 24.330173
2011-08-30 35.483265 24.38215
2011-08-31 35.491203 24.357365
2011-09-01 35.50295 24.341732
2011-09-02 35.51896 24.246498
2011-09-03 35.5502 24.15532
2011-09-04 35.56323 24.093536
2011-09-05 35.545097 24.095047
2011-09-06 35.537098 24.049952
2011-09-07 35.53752 24.13228
2011-09-08 35.54188 24.257505
2011-09-09 35.56059 24.86231
2011-09-10 35.572517 24.624361
2011-09-11 35.545036 24.637747
2011-09-12 35.515404 24.523458
2011-09-13 35.49907 24.455515
2011-09-14 35.48703 24.329647
2011-09-15 35.493877 24.216614
2011-09-16 35.479553 24.22274
2011-09-17 35.45419 24.28134
2011-09-18 35.4222 24.44423
2011-09-19 35.357872 24.69067
2011-09-20 35.32904 25.180098
2011-09-21 35.311558 25.135664
2011-09-22 35.291477 25.086054
2011-09-23 35.289207 24.98363
2011-09-24 35.298653 24.953352
2011-09-25 35.32194 24.868183
2011-09-26 35.280575 25.020912
2011-09-27 35.231583 25.189302
2011-09-28 35.21596 25.24287
2011-09-29 35.193573 25.5077
2011-09-30 35.19188 25.857868
2011-10-01 35.19825 25.65796
2011-10-02 35.192375 25.565746
2011-10-03 35.191162 25.705742
2011-10-04 35.237278 25.739363
2011-10-05 35.28982 25.648792
2011-10-06 35.339344 26.068338
2011-10-07 35.371433 26.81675
2011-10-08 35.383595 27.235771
2011-10-09 35.37454 27.091124
2011-10-10 35.3422 26.686424
2011-10-11 35.343185 26.732735
2011-10-12 35.352787 26.869953
2011-10-13 35.355473 26.98173
2011-10-14 35.37412 27.226107
2011-10-15 35.390514 27.888763
2011-10-16 35.407814 28.376902
2011-10-17 35.465958 27.500036
2011-10-18 35.539833 26.696547
2011-10-19 35.504753 26.46794
2011-10-20 35.40921 26.470955
2011-10-21 35.37042 26.568903
2011-10-22 35.372166 26.617855
2011-10-23 35.36885 26.628511
2011-10-24 35.365524 26.561008
2011-10-25 35.364594 26.486168
2011-10-26 35.36821 26.661829
2011-10-27 35.366074 26.54698
2011-10-28 35.362934 26.438875
2011-10-29 35.361843 26.367071
2011-10-30 35.35773 26.419016
2011-10-31 35.360718 26.50371
2011-11-01 35.36862 26.520761
2011-11-02 35.37873 26.632736
2011-11-03 35.387684 26.645288
2011-11-04 35.400738 26.810755
2011-11-05 35.414673 26.954222
2011-11-06 35.43263 27.106121
2011-11-07 35.45137 27.10125
2011-11-08 35.482788 27.176884
2011-11-09 35.49733 27.284184
2011-11-10 35.48944 27.441988
2011-11-11 35.482964 27.622555
2011-11-12 35.48708 27.453619
2011-11-13 35.484158 27.432837
2011-11-14 35.479458 27.536715
2011-11-15 35.47523 27.532364
2011-11-16 35.479664 27.569725
2011-11-17 35.48572 27.630507
2011-11-18 35.49308 27.68842
2011-11-19 35.50173 27.8237
2011-11-20 35.506695 27.939686
2011-11-21 35.513794 28.079674
2011-11-22 35.524857 28.258293
2011-11-23 35.524693 28.144547
2011-11-24 35.508553 28.159992
2011-11-25 35.491234 28.266636
2011-11-26 35.46266 28.300322
2011-11-27 35.429585 28.316862
2011-11-28 35.39287 28.495436
2011-11-29 35.35642 28.633814
2011-11-30 35.325344 28.65761
2011-12-01 35.297306 28.752903
2011-12-02 35.27029 28.917885
2011-12-03 35.266182 28.843452
2011-12-04 35.257225 28.905447
2011-12-05 35.240368 29.663025
2011-12-06 35.25379 30.716148
2011-12-07 35.26688 30.941833
2011-12-08 35.324123 30.065773
2011-12-09 35.273907 29.65059
2011-12-10 35.25132 29.824926
2011-12-11 35.276493 30.320938
2011-12-12 35.292778 29.45946
2011-12-13 35.25693 29.134956
2011-12-14 35.253296 29.539001
2011-12-15 35.275505 29.911554
2011-12-16 35.225887 29.541687
2011-12-17 35.15285 29.131517
2011-12-18 35.118137 28.83243
2011-12-19 35.10212 28.806581
2011-12-20 35.10617 28.779139
2011-12-21 35.10178 28.91577
2011-12-22 35.13984 28.862833
2011-12-23 35.160583 29.009413
2011-12-24 35.161793 29.081553
2011-12-25 35.154858 29.527525
2011-12-26 35.142445 29.87688
2011-12-27 35.13785 29.605688
2011-12-28 35.081806 29.264442
2011-12-29 34.94876 29.241964
2011-12-30 34.522614 29.188198
2011-12-31 34.76357 29.051256
2012-01-01 34.888203 28.98333
2012-01-02 34.94525 28.949823
2012-01-03 35.041405 28.979166
2012-01-04 35.063618 28.915249
2012-01-05 35.051968 28.880527
2012-01-06 35.040344 29.269522
2012-01-07 35.02579 29.040354
2012-01-08 35.02772 29.198977
2012-01-09 35.039257 29.603361
2012-01-10 35.05823 29.884798
2012-01-11 35.0675 29.8346
2012-01-12 35.073036 30.049051
2012-01-13 35.082336 30.286823
2012-01-14 35.08144 30.314
2012-01-15 35.090614 30.545416
2012-01-16 35.113586 31.110687
2012-01-17 35.090935 31.109793
2012-01-18 35.064156 30.361208
2012-01-19 35.048763 29.376331
2012-01-20 35.02851 29.183199
2012-01-21 35.00134 29.105291
2012-01-22 34.97188 28.985382
2012-01-23 34.985806 29.183987
2012-01-24 35.008442 29.518995
2012-01-25 35.00163 29.171488
2012-01-26 34.958057 29.10721
2012-01-27 34.955845 29.340986
2012-01-28 34.94203 29.122046
2012-01-29 34.945034 29.102339
2012-01-30 34.94767 28.951439
2012-01-31 34.928837 28.861235
2012-02-01 34.89684 28.695475
2012-02-02 34.922016 28.592146
2012-02-03 34.855755 28.424068
2012-02-04 34.87809 28.49379
2012-02-05 34.884 28.49037
2012-02-06 34.874332 28.656807
2012-02-07 34.911694 29.22597
2012-02-08 34.95332 29.629116
2012-02-09 34.957996 29.94087
2012-02-10 35.018166 29.948175
2012-02-11 35.018 29.529823
2012-02-12 35.013893 29.11995
2012-02-13 35.004436 29.058655
2012-02-14 35.00273 29.015718
2012-02-15 34.98348 28.950438
2012-02-16 34.95242 29.096743
2012-02-17 34.928616 29.051386
2012-02-18 34.949123 28.905876
2012-02-19 34.986496 29.320692
2012-02-20 34.993935 29.372807
2012-02-21 35.002357 29.547678
2012-02-22 34.956036 29.500711
2012-02-23 34.88312 29.327068
2012-02-24 34.871655 29.136667
2012-02-25 34.850445 29.072958
2012-02-26 34.860813 29.075813
2012-02-27 34.934048 29.378067
2012-02-28 34.953148 29.37677
2012-02-29 34.91529 29.215782
2012-03-01 34.898136 29.253984
2012-03-02 34.88257 29.556816
2012-03-03 34.883514 29.595661
2012-03-04 34.88264 29.355358
2012-03-05 34.877678 29.459923
2012-03-06 34.86455 29.311073
2012-03-07 34.833427 29.697136
2012-03-08 34.755184 29.575644
2012-03-09 34.75249 29.425047
2012-03-10 34.773296 29.320217
2012-03-11 34.735813 29.176464
2012-03-12 34.70622 29.125166
2012-03-13 34.665497 29.123913
2012-03-14 34.631046 29.137945
2012-03-15 34.59069 29.344578
2012-03-16 34.59433 29.241877
2012-03-17 34.61873 29.079432
2012-03-18 34.600452 29.040766
2012-03-19 34.55276 28.928686
2012-03-20 34.535507 28.767433
2012-03-21 34.56295 28.601585
2012-03-22 34.56402 28.510954
2012-03-23 34.629875 28.631168
2012-03-24 34.649166 28.634804
2012-03-25 34.664566 28.776262
2012-03-26 34.66107 28.826986
2012-03-27 34.59852 28.443764
2012-03-28 34.59508 28.301529
2012-03-29 34.59836 28.252365
2012-03-30 34.63557 28.178614
2012-03-31 34.670006 28.161015
2012-04-01 34.67983 28.23187
2012-04-02 34.68403 28.432024
2012-04-03 34.643185 28.235426
2012-04-04 34.62187 28.552954
2012-04-05 34.643562 28.395315
2012-04-06 34.671165 28.40995
2012-04-07 34.668903 28.291193
2012-04-08 34.652676 28.236025
2012-04-09 34.655025 28.359468
2012-04-10 34.66067 28.250881
2012-04-11 34.664898 28.068521
2012-04-12 34.61809 28.082497
2012-04-13 34.512154 27.95657
2012-04-14 34.546494 27.853666
2012-04-15 34.45926 27.770638
2012-04-16 34.23499 27.72472
2012-04-17 34.271244 27.684656
2012-04-18 34.35947 27.620316
2012-04-19 34.410015 27.640236
2012-04-20 34.408276 27.554857
2012-04-21 34.395397 27.496523
2012-04-22 34.36761 27.546122
2012-04-23 34.369785 27.489573
2012-04-24 34.40034 27.398836
2012-04-25 34.423515 27.251934
2012-04-26 34.450127 27.177544
2012-04-27 34.497044 27.198034
2012-04-28 34.483345 27.078228
2012-04-29 34.553196 27.094065
2012-04-30 34.58126 27.046492
2012-05-01 34.59378 27.072906
2012-05-02 34.594276 27.052046
2012-05-03 34.6139 27.000227
2012-05-04 34.55659 26.942768
2012-05-05 34.539494 26.91192
2012-05-06 34.576794 26.833754
2012-05-07 34.635826 26.769012
2012-05-08 34.655613 26.615803
2012-05-09 34.672474 26.508825
2012-05-10 34.70929 26.491785
2012-05-11 34.714134 26.446957
2012-05-12 34.72446 26.389614
2012-05-13 34.741795 26.383398
2012-05-14 34.7662 26.364521
2012-05-15 34.79148 26.33457
2012-05-16 34.80123 26.261978
2012-05-17 34.745052 26.207708
2012-05-18 34.713146 26.197824
2012-05-19 34.753174 26.13855
2012-05-20 34.790245 26.111732
2012-05-21 34.806576 26.085163
2012-05-22 34.83819 26.002579
2012-05-23 34.841797 25.981873
2012-05-24 34.833447 26.01576
2012-05-25 34.7728 26.028778
2012-05-26 34.792507 25.886847
2012-05-27 34.768673 25.82923
2012-05-28 34.770374 25.742973
2012-05-29 34.815903 25.704792
2012-05-30 34.827633 25.678253
2012-05-31 34.833168 25.671026
2012-06-01 34.84137 25.703756
2012-06-02 34.832756 25.933838
2012-06-03 34.836185 26.067518
2012-06-04 34.866554 26.067753
2012-06-05 34.87651 25.92309
2012-06-06 34.89842 25.853973
2012-06-07 34.91564 25.83112
2012-06-08 34.921593 25.717474
2012-06-09 34.920475 25.708267
2012-06-10 34.881847 25.539814
2012-06-11 34.8894 25.879372
2012-06-12 34.907204 25.891884
2012-06-13 34.928417 25.915638
2012-06-14 34.946655 25.697714
2012-06-15 34.962135 25.518343
2012-06-16 34.97207 25.428827
2012-06-17 34.996525 25.344194
2012-06-18 34.998917 25.285099
2012-06-19 34.989132 25.193773
2012-06-20 35.02454 25.146877
2012-06-21 35.05429 25.15781
2012-06-22 35.07212 25.40644
2012-06-23 35.071033 25.360865
2012-06-24 35.029163 25.111591
2012-06-25 35.021317 25.05491
2012-06-26 35.046013 25.25404
2012-06-27 35.044796 25.329975
2012-06-28 35.039696 25.29121
2012-06-29 35.04146 25.5831
2012-06-30 35.038166 26.088263
2012-07-01 35.03367 25.85353
2012-07-02 35.03184 25.410711
2012-07-03 35.04384 25.203161
2012-07-04 35.05805 25.05567
2012-07-05 35.07304 24.848618
2012-07-06 35.082897 24.712887
2012-07-07 35.07636 24.572233
2012-07-08 35.052895 24.38627
2012-07-09 35.01554 24.250605
2012-07-10 34.996857 24.920414
2012-07-11 34.996292 24.678623
2012-07-12 35.008114 24.460384
2012-07-13 35.01292 24.625124
2012-07-14 35.005806 25.41828
2012-07-15 35.00366 25.310535
2012-07-16 35.00323 24.924294
2012-07-17 35.009644 24.810312
2012-07-18 35.026424 24.865068
2012-07-19 35.01803 25.404047
2012-07-20 35.031975 25.10333
2012-07-21 35.055237 24.743608
2012-07-22 35.08523 24.61478
2012-07-23 35.105434 24.512138
2012-07-24 35.113346 24.507685
2012-07-25 35.126102 24.452993
2012-07-26 35.139065 24.58351
2012-07-27 35.1074 25.044577
2012-07-28 35.054096 24.972158
2012-07-29 35.081264 24.746153
2012-07-30 35.115334 24.57393
2012-07-31 35.124107 24.684546
2012-08-01 35.098534 24.808714
2012-08-02 35.134357 24.721876
2012-08-03 35.08585 25.028336
2012-08-04 35.082367 25.041779
2012-08-05 35.08751 24.984766
2012-08-06 35.096508 24.88255
2012-08-07 35.10742 24.828543
2012-08-08 35.094646 24.841656
2012-08-09 35.085205 24.982208
2012-08-10 35.12509 24.970898
2012-08-11 35.211075 24.478905
2012-08-12 35.26058 24.253487
2012-08-13 35.212925 24.524714
2012-08-14 35.235794 24.348553
2012-08-15 35.247654 24.3405
2012-08-16 35.253952 24.467737
2012-08-17 35.255512 24.53132
2012-08-18 35.24511 24.517094
2012-08-19 35.26817 24.303864
2012-08-20 35.269165 24.247053
2012-08-21 35.252552 24.325102
2012-08-22 35.246414 24.38703
2012-08-23 35.236027 24.522997
2012-08-24 35.20928 24.747396
2012-08-25 35.20079 24.765923
2012-08-26 35.198017 24.879559
2012-08-27 35.189888 24.959677
2012-08-28 35.19558 24.924702
2012-08-29 35.20745 24.887716
2012-08-30 35.214375 24.815577
2012-08-31 35.216835 24.765959
2012-09-01 35.21168 24.832973
2012-09-02 35.207466 24.727695
2012-09-03 35.220943 24.730253
2012-09-04 35.239994 24.68279
2012-09-05 35.245453 24.727762
2012-09-06 35.24865 24.66126
2012-09-07 35.249496 24.623877
2012-09-08 35.22782 24.786823
2012-09-09 35.210712 24.736153
2012-09-10 35.21964 24.690042
2012-09-11 35.229286 24.708563
2012-09-12 35.240692 24.754896
2012-09-13 35.24241 24.774551
2012-09-14 35.23897 25.065039
2012-09-15 35.23631 25.00029
2012-09-16 35.24041 25.085918
2012-09-17 35.246323 25.88652
2012-09-18 35.232018 26.321665
2012-09-19 35.23369 25.781532
2012-09-20 35.250305 25.195568
2012-09-21 35.257496 25.058344
2012-09-22 35.259865 24.951204
2012-09-23 35.237793 25.181606
2012-09-24 35.185368 25.308514
2012-09-25 35.158226 25.30626
2012-09-26 35.146576 25.437992
2012-09-27 35.129627 25.701529
2012-09-28 35.122486 25.726334
2012-09-29 35.126976 25.85407
2012-09-30 35.126705 25.834627
2012-10-01 35.121315 25.529531
2012-10-02 35.114532 25.521217
2012-10-03 35.11813 25.505718
2012-10-04 35.14743 25.44029
2012-10-05 35.209503 25.390934
2012-10-06 35.257675 25.311413
2012-10-07 35.216972 25.463465
2012-10-08 35.183266 25.845753
2012-10-09 35.161594 26.443357
2012-10-10 35.151455 26.107082
2012-10-11 35.139812 26.271685
2012-10-12 35.1165 26.023703
2012-10-13 35.12705 25.764883
2012-10-14 35.13868 25.74715
2012-10-15 35.163803 25.618422
2012-10-16 35.19148 25.608568
2012-10-17 35.205265 25.676485
2012-10-18 35.20741 25.617275
2012-10-19 35.194786 25.695726
2012-10-20 35.180565 25.721214
2012-10-21 35.17536 25.701214
2012-10-22 35.1696 25.730284
2012-10-23 35.16643 25.784
2012-10-24 35.16561 25.711536
2012-10-25 35.190857 25.667463
2012-10-26 35.22314 26.06255
2012-10-27 35.22239 27.023918
2012-10-28 35.186535 26.514866
2012-10-29 35.187084 26.184715
2012-10-30 35.194866 26.255838
2012-10-31 35.187126 26.33035
2012-11-01 35.152306 26.596737
2012-11-02 35.123756 26.949293
2012-11-03 35.109016 27.295973
2012-11-04 35.10248 26.879864
2012-11-05 35.089706 26.801367
2012-11-06 35.07987 26.757189
2012-11-07 35.07839 26.607098
2012-11-08 35.089005 26.928226
2012-11-09 35.093945 26.900265
2012-11-10 35.099403 26.869215
2012-11-11 35.106388 27.029926
2012-11-12 35.10662 26.810297
2012-11-13 35.11024 26.657833
2012-11-14 35.1138 26.768707
2012-11-15 35.114445 26.648144
2012-11-16 35.110134 27.079784
2012-11-17 35.114285 27.34888
2012-11-18 35.127907 27.600151
2012-11-19 35.129578 27.733969
2012-11-20 35.133236 28.01947
