id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	materialSampleID	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedReferences	organismID	associatedOccurrences	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	eventTime	year	month	verbatimEventDate	fieldNumber	waterBody	country	stateProvince	county	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	footprintWKT	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	identificationQualifier	typeStatus	scientificNameID	taxonConceptID	scientificName	kingdom	phylum	class	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName
426280CA-A38A-45E6-9DD9-FE3DDB5C1144	2018-07-13T09:32:53			AIMS	CReefs - Lizard Island 2010	HumanObservation		426280CA-A38A-45E6-9DD9-FE3DDB5C1144	426280CA-A38A-45E6-9DD9-FE3DDB5C1144					1	individuals			present										2010							Australia				6.5	6.5	-14.68848	145.4639	200	0.0018	POINT (145.46390 -14.68848)							urn:lsid:marinespecies.org:taxname:221114		Gastrolepidia clavigera	Animalia	Annelida	Polychaeta	Polynoidae	Gastrolepidia				species	Schmarda, 1861	
321B847E-EF74-433E-B981-174D5EB2A73F	2018-07-13T09:32:53			AIMS	CReefs - Lizard Island 2009	HumanObservation		321B847E-EF74-433E-B981-174D5EB2A73F	321B847E-EF74-433E-B981-174D5EB2A73F					1	individuals			present										2009-02-27							Australia				3	3	-14.69664	145.4642	200	0.0018	POINT (145.46420 -14.69664)							urn:lsid:marinespecies.org:taxname:221114		Gastrolepidia clavigera	Animalia	Annelida	Polychaeta	Polynoidae	Gastrolepidia				species	Schmarda, 1861	
4EAFBC6D-FADC-4742-AF40-0E1449235B4E	2018-07-13T09:32:52			AIMS	CReefs - Lizard Island 2008	HumanObservation		4EAFBC6D-FADC-4742-AF40-0E1449235B4E	4EAFBC6D-FADC-4742-AF40-0E1449235B4E					1	individuals			present										2008-04-22							Australia				0	0	-14.69117	145.4698	200	0.0018	POINT (145.46980 -14.69117)							urn:lsid:marinespecies.org:taxname:145567		Gelidiella acerosa	Plantae	Rhodophyta	Florideophyceae	Gelidiellaceae	Gelidiella				species	(ForsskÃ¥l) Feldmann & G.Hamel, 1934	
58D076C9-4619-4BFD-9360-0AB1F2E3B3E7	2018-07-13T09:32:21			AIMS	CReefs - Lizard Island 2009	HumanObservation		58D076C9-4619-4BFD-9360-0AB1F2E3B3E7	58D076C9-4619-4BFD-9360-0AB1F2E3B3E7					1	individuals			present										2009-02-27							Australia				1	1	-14.68935	145.44753	200	0.0018	POINT (145.44753 -14.68935)							urn:lsid:marinespecies.org:taxname:564627		Gibberulus gibberulus	Animalia	Mollusca	Gastropoda	Strombidae	Gibberulus				species	(Linnaeus, 1758)	
9AE4E44E-443E-4085-9A58-FE822C483EBD	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2008	HumanObservation		9AE4E44E-443E-4085-9A58-FE822C483EBD	9AE4E44E-443E-4085-9A58-FE822C483EBD					1	individuals			present										2008-04-22							Australia				16	16	-14.47658	145.54413	200	0.0018	POINT (145.54413 -14.47658)							urn:lsid:marinespecies.org:taxname:214431		Gibsmithia hawaiiensis	Plantae	Rhodophyta	Florideophyceae	Dumontiaceae	Gibsmithia				species	Doty, 1963	
{7721CA97-DC87-4A40-08DB-7461AEC080AB}	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2010	HumanObservation		{7721CA97-DC87-4A40-08DB-7461AEC080AB}	{7721CA97-DC87-4A40-08DB-7461AEC080AB}					1	individuals			present										2010							Australia				11	11	-14.66162	145.4713	200	0.0018	POINT (145.47130 -14.66162)							urn:lsid:marinespecies.org:taxname:214431		Gibsmithia hawaiiensis	Plantae	Rhodophyta	Florideophyceae	Dumontiaceae	Gibsmithia				species	Doty, 1963	
D67583A9-5439-42CC-B172-0A53EDDFCF47	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2009	HumanObservation		D67583A9-5439-42CC-B172-0A53EDDFCF47	D67583A9-5439-42CC-B172-0A53EDDFCF47					1	individuals			present										2009-02-27							Australia				15	15	-14.44786	145.4993	200	0.0018	POINT (145.49930 -14.44786)							urn:lsid:marinespecies.org:taxname:214431		Gibsmithia hawaiiensis	Plantae	Rhodophyta	Florideophyceae	Dumontiaceae	Gibsmithia				species	Doty, 1963	
B92552A2-D294-47A3-BEB3-BA6BDE821E79	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2008	HumanObservation		B92552A2-D294-47A3-BEB3-BA6BDE821E79	B92552A2-D294-47A3-BEB3-BA6BDE821E79					1	individuals			present										2008-04-22							Australia				8	8	-14.68694	145.44167	200	0.0018	POINT (145.44167 -14.68694)							urn:lsid:marinespecies.org:taxname:214431		Gibsmithia hawaiiensis	Plantae	Rhodophyta	Florideophyceae	Dumontiaceae	Gibsmithia				species	Doty, 1963	
EB7A5CF9-D081-48C4-96C4-08E29FE62DC3	2018-07-13T09:32:13			AIMS	CReefs - Lizard Island 2009	HumanObservation		EB7A5CF9-D081-48C4-96C4-08E29FE62DC3	EB7A5CF9-D081-48C4-96C4-08E29FE62DC3					1	individuals			present										2009-02-27							Australia				1	1	-14.67209	145.44296	200	0.0018	POINT (145.44296 -14.67209)							urn:lsid:marinespecies.org:taxname:507658		Globivenus orientalis	Animalia	Mollusca	Bivalvia	Veneridae	Globivenus				species	(Cox, 1930)	
54239CC0-B27E-4873-8D7D-E8163166388E	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2009	HumanObservation		54239CC0-B27E-4873-8D7D-E8163166388E	54239CC0-B27E-4873-8D7D-E8163166388E					1	individuals			present										2009-02-27							Australia				12	12	-14.45139	145.3139	200	0.0018	POINT (145.31390 -14.45139)							urn:lsid:marinespecies.org:taxname:507668		Globivenus toreuma	Animalia	Mollusca	Bivalvia	Veneridae	Globivenus				species	(Gould, 1850)	
BE54DABB-72FA-46EB-B2E1-3239D06B28E8	2018-07-13T09:31:47			AIMS	CReefs - Lizard Island 2009	HumanObservation		BE54DABB-72FA-46EB-B2E1-3239D06B28E8	BE54DABB-72FA-46EB-B2E1-3239D06B28E8					1	individuals			present										2009-02-27							Australia				10	10	-14.74784	145.5163	200	0.0018	POINT (145.51630 -14.74784)							urn:lsid:marinespecies.org:taxname:597334		Goniobranchus fidelis	Animalia	Mollusca	Gastropoda	Chromodorididae	Goniobranchus				Species	(Kelaart, 1858)	
{FE591F9B-FDF8-4C49-874A-C74E354B5119}	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2010	HumanObservation		{FE591F9B-FDF8-4C49-874A-C74E354B5119}	{FE591F9B-FDF8-4C49-874A-C74E354B5119}					1	individuals			present										2010							Australia				6	6	-14.75112	145.5126	200	0.0018	POINT (145.51260 -14.75112)							urn:lsid:marinespecies.org:taxname:394941		Gonodactylaceus falcatus	Animalia	Arthropoda	Malacostraca	Gonodactylidae	Gonodactylaceus				species	(ForskÃ¥l, 1775)	
{76C0736A-9F0F-4FC5-9E40-08ACE7587CF4}	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2010	HumanObservation		{76C0736A-9F0F-4FC5-9E40-08ACE7587CF4}	{76C0736A-9F0F-4FC5-9E40-08ACE7587CF4}					1	individuals			present										2010							Australia				2	2	-14.6867	145.45509	200	0.0018	POINT (145.45509 -14.68670)							urn:lsid:marinespecies.org:taxname:394941		Gonodactylaceus falcatus	Animalia	Arthropoda	Malacostraca	Gonodactylidae	Gonodactylaceus				species	(ForskÃ¥l, 1775)	
{4A9B5D72-60C4-4209-9ABC-0818C1AF1DC5}	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2010	HumanObservation		{4A9B5D72-60C4-4209-9ABC-0818C1AF1DC5}	{4A9B5D72-60C4-4209-9ABC-0818C1AF1DC5}					1	individuals			present										2010							Australia				1	1	-14.67942	145.44749	200	0.0018	POINT (145.44749 -14.67942)							urn:lsid:marinespecies.org:taxname:394941		Gonodactylaceus falcatus	Animalia	Arthropoda	Malacostraca	Gonodactylidae	Gonodactylaceus				species	(ForskÃ¥l, 1775)	
{20F0B1E2-0A5A-4DB2-9585-0765BE3F1185}	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2010	HumanObservation		{20F0B1E2-0A5A-4DB2-9585-0765BE3F1185}	{20F0B1E2-0A5A-4DB2-9585-0765BE3F1185}					1	individuals			present										2010							Australia				1	1	-14.67942	145.44749	200	0.0018	POINT (145.44749 -14.67942)							urn:lsid:marinespecies.org:taxname:394941		Gonodactylaceus falcatus	Animalia	Arthropoda	Malacostraca	Gonodactylidae	Gonodactylaceus				species	(ForskÃ¥l, 1775)	
436A5F7A-0052-4790-B1C1-7E87F6D2A5D4	2018-07-13T09:32:51			AIMS	CReefs - Lizard Island 2010	HumanObservation		436A5F7A-0052-4790-B1C1-7E87F6D2A5D4	436A5F7A-0052-4790-B1C1-7E87F6D2A5D4					1	individuals			present										2010							Australia				15	15	-14.69495	145.4659	200	0.0018	POINT (145.46590 -14.69495)							urn:lsid:marinespecies.org:taxname:278434		Grammatorcynus bilineatus	Animalia	Chordata	Actinopterygii	Scombridae	Grammatorcynus				species	(RÃ¼ppell, 1836)	
{1608AD71-FF7E-4A60-97F5-D6A16F6A94DC}	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2010	HumanObservation		{1608AD71-FF7E-4A60-97F5-D6A16F6A94DC}	{1608AD71-FF7E-4A60-97F5-D6A16F6A94DC}					1	individuals			present										2010							Australia				4	4	-14.78033	145.33929	200	0.0018	POINT (145.33929 -14.78033)							urn:lsid:marinespecies.org:taxname:211513		Halimeda cylindracea	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Decaisne, 1842	
{DEB5E720-8A74-4A14-A17F-20CC4DDCB954}	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2010	HumanObservation		{DEB5E720-8A74-4A14-A17F-20CC4DDCB954}	{DEB5E720-8A74-4A14-A17F-20CC4DDCB954}					1	individuals			present										2010							Australia				10	10	-14.76362	145.3362	200	0.0018	POINT (145.33620 -14.76362)							urn:lsid:marinespecies.org:taxname:211513		Halimeda cylindracea	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Decaisne, 1842	
{608E72F9-06C3-45A5-B613-ADB6F94657F0}	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2010	HumanObservation		{608E72F9-06C3-45A5-B613-ADB6F94657F0}	{608E72F9-06C3-45A5-B613-ADB6F94657F0}					1	individuals			present										2010							Australia				12	12	-14.68862	145.4639	200	0.0018	POINT (145.46390 -14.68862)							urn:lsid:marinespecies.org:taxname:211513		Halimeda cylindracea	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Decaisne, 1842	
{3C165F5C-BFB3-462E-A7D4-75B41D23BEA9}	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2010	HumanObservation		{3C165F5C-BFB3-462E-A7D4-75B41D23BEA9}	{3C165F5C-BFB3-462E-A7D4-75B41D23BEA9}					1	individuals			present										2010							Australia				15	15	-14.74422	145.5125	200	0.0018	POINT (145.51250 -14.74422)							urn:lsid:marinespecies.org:taxname:211513		Halimeda cylindracea	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Decaisne, 1842	
9A4B55DE-5B00-46DE-9F51-382D92BF146C	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2008	HumanObservation		9A4B55DE-5B00-46DE-9F51-382D92BF146C	9A4B55DE-5B00-46DE-9F51-382D92BF146C					1	individuals			present										2008-04-22							Australia				16	16	-14.65867	145.44321	200	0.0018	POINT (145.44321 -14.65867)							urn:lsid:marinespecies.org:taxname:211513		Halimeda cylindracea	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Decaisne, 1842	
7BDD4633-AC2A-4DBD-8F13-3D946C4ACAB9	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2009	HumanObservation		7BDD4633-AC2A-4DBD-8F13-3D946C4ACAB9	7BDD4633-AC2A-4DBD-8F13-3D946C4ACAB9					6	individuals			present										2009-02-27							Australia				2	2	-14.68985	145.45723	200	0.0018	POINT (145.45723 -14.68985)							urn:lsid:marinespecies.org:taxname:211513		Halimeda cylindracea	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Decaisne, 1842	
26BDCBB1-069C-40D1-B797-E5F73437926E	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2009	HumanObservation		26BDCBB1-069C-40D1-B797-E5F73437926E	26BDCBB1-069C-40D1-B797-E5F73437926E					1	individuals			present										2009-02-27							Australia				1.5	1.5	-14.6854	145.45151	200	0.0018	POINT (145.45151 -14.68540)							urn:lsid:marinespecies.org:taxname:211513		Halimeda cylindracea	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Decaisne, 1842	
ECFF46DE-A57E-4AAF-8AD3-03CDB2BEE59C	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2008	HumanObservation		ECFF46DE-A57E-4AAF-8AD3-03CDB2BEE59C	ECFF46DE-A57E-4AAF-8AD3-03CDB2BEE59C					1	individuals			present										2008-04-22							Australia				0	0	-14.69117	145.4698	200	0.0018	POINT (145.46980 -14.69117)							urn:lsid:marinespecies.org:taxname:211524		Halimeda macroloba	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				Species	Decaisne, 1841	
D8DA9EB9-221C-4427-85D6-00886D7FA6BD	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2009	HumanObservation		D8DA9EB9-221C-4427-85D6-00886D7FA6BD	D8DA9EB9-221C-4427-85D6-00886D7FA6BD					2	individuals			present										2009-02-27							Australia				18	18	-14.61575	145.6196	200	0.0018	POINT (145.61960 -14.61575)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
{2B3B0FCF-A079-42D7-BCA3-7C7D4CED2454}	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2010	HumanObservation		{2B3B0FCF-A079-42D7-BCA3-7C7D4CED2454}	{2B3B0FCF-A079-42D7-BCA3-7C7D4CED2454}					6	individuals			present										2010							Australia				17	17	-14.64745	145.4525	200	0.0018	POINT (145.45250 -14.64745)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
ACD80F61-9456-4849-A219-647075F4E74B	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2009	HumanObservation		ACD80F61-9456-4849-A219-647075F4E74B	ACD80F61-9456-4849-A219-647075F4E74B					3	individuals			present										2009-02-27							Australia				15	15	-14.47119	145.52969	200	0.0018	POINT (145.52969 -14.47119)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
9EC81CF1-647D-4FD0-A0EA-C641E9FCE956	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2009	HumanObservation		9EC81CF1-647D-4FD0-A0EA-C641E9FCE956	9EC81CF1-647D-4FD0-A0EA-C641E9FCE956					6	individuals			present										2009-02-27							Australia				15	15	-14.44786	145.4993	200	0.0018	POINT (145.49930 -14.44786)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
90FF9E18-8E30-4EB7-9D99-D8323A4431D8	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2009	HumanObservation		90FF9E18-8E30-4EB7-9D99-D8323A4431D8	90FF9E18-8E30-4EB7-9D99-D8323A4431D8					6	individuals			present										2009-02-27							Australia				10	10	-14.68961	145.4641	200	0.0018	POINT (145.46410 -14.68961)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
{21C81C95-DBF3-476A-AE5E-0AF5C42FBD35}	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2010	HumanObservation		{21C81C95-DBF3-476A-AE5E-0AF5C42FBD35}	{21C81C95-DBF3-476A-AE5E-0AF5C42FBD35}					3	individuals			present										2010							Australia				9	9	-14.65383	145.46339	200	0.0018	POINT (145.46339 -14.65383)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
8D5BCF79-50D8-4547-98E9-B51CBBDAEB35	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2009	HumanObservation		8D5BCF79-50D8-4547-98E9-B51CBBDAEB35	8D5BCF79-50D8-4547-98E9-B51CBBDAEB35					7	individuals			present										2009-02-27							Australia				1	1	-14.47119	145.52969	200	0.0018	POINT (145.52969 -14.47119)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
8C8A280C-6B6B-4ED3-82C2-775BE04469FA	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2009	HumanObservation		8C8A280C-6B6B-4ED3-82C2-775BE04469FA	8C8A280C-6B6B-4ED3-82C2-775BE04469FA					4	individuals			present										2009-02-27							Australia				12	12	-14.62014	145.6198	200	0.0018	POINT (145.61980 -14.62014)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
7F4198BA-0A1C-4BF5-8954-F3FE689D62F7	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2009	HumanObservation		7F4198BA-0A1C-4BF5-8954-F3FE689D62F7	7F4198BA-0A1C-4BF5-8954-F3FE689D62F7					10	individuals			present										2009-02-27							Australia				12	12	-14.44786	145.4993	200	0.0018	POINT (145.49930 -14.44786)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
7C51788D-5824-4AEB-B0DB-05386C437322	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2008	HumanObservation		7C51788D-5824-4AEB-B0DB-05386C437322	7C51788D-5824-4AEB-B0DB-05386C437322					1	individuals			present										2008-04-22							Australia				8	8	-14.68859	145.46733	200	0.0018	POINT (145.46733 -14.68859)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
7828D555-C6BF-42F4-8128-219E46996AAD	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2009	HumanObservation		7828D555-C6BF-42F4-8128-219E46996AAD	7828D555-C6BF-42F4-8128-219E46996AAD					3	individuals			present										2009-02-27							Australia				1	1	-14.47119	145.52969	200	0.0018	POINT (145.52969 -14.47119)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
778D2486-8C58-45E7-A515-53881DE9D7AF	2018-07-13T09:32:50			AIMS	CReefs - Lizard Island 2009	HumanObservation		778D2486-8C58-45E7-A515-53881DE9D7AF	778D2486-8C58-45E7-A515-53881DE9D7AF					1	individuals			present										2009-02-27							Australia				14	14	-14.6075	145.62289	200	0.0018	POINT (145.62289 -14.60750)							urn:lsid:marinespecies.org:taxname:211510		Halimeda macrophysa	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	Askenasy, 1888	
767951B5-B2FE-4AA0-A9E5-196A2A5876CA	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2008	HumanObservation		767951B5-B2FE-4AA0-A9E5-196A2A5876CA	767951B5-B2FE-4AA0-A9E5-196A2A5876CA					1	individuals			present										2008-04-22							Australia				8	8	-14.68859	145.46733	200	0.0018	POINT (145.46733 -14.68859)							urn:lsid:marinespecies.org:taxname:372306		Halimeda minima	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	(W.R.Taylor) Hillis-Colinvaux, 1968	
4B69D301-7B9C-40BF-8456-0D2F7E178163	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2008	HumanObservation		4B69D301-7B9C-40BF-8456-0D2F7E178163	4B69D301-7B9C-40BF-8456-0D2F7E178163					1	individuals			present										2008-04-22							Australia				9	9	-14.68708	145.46556	200	0.0018	POINT (145.46556 -14.68708)							urn:lsid:marinespecies.org:taxname:372306		Halimeda minima	Plantae	Chlorophyta	Ulvophyceae	Halimedaceae	Halimeda				species	(W.R.Taylor) Hillis-Colinvaux, 1968	
E6FA7EA4-EBE5-4FF8-09C4-0E3CB467E44C	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2009	HumanObservation		E6FA7EA4-EBE5-4FF8-09C4-0E3CB467E44C	E6FA7EA4-EBE5-4FF8-09C4-0E3CB467E44C					1	individuals			present										2009-02-27							Australia				2	2	-14.68737	145.44949	200	0.0018	POINT (145.44949 -14.68737)							urn:lsid:marinespecies.org:taxname:147456		Haliotis asinina	Animalia	Mollusca	Gastropoda	Haliotidae	Haliotis				species	Linnaeus, 1758	
8651A398-F8EE-4802-9438-07255B232867	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2009	HumanObservation		8651A398-F8EE-4802-9438-07255B232867	8651A398-F8EE-4802-9438-07255B232867					1	individuals			present										2009-02-27							Australia				1	1	-14.67209	145.44296	200	0.0018	POINT (145.44296 -14.67209)							urn:lsid:marinespecies.org:taxname:147456		Haliotis asinina	Animalia	Mollusca	Gastropoda	Haliotidae	Haliotis				species	Linnaeus, 1758	
8F4D6E14-9A31-4767-0BDE-C17D732D3127	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2009	HumanObservation		8F4D6E14-9A31-4767-0BDE-C17D732D3127	8F4D6E14-9A31-4767-0BDE-C17D732D3127					1	individuals			present										2009-02-27							Australia				12	12	-14.45139	145.3139	200	0.0018	POINT (145.31390 -14.45139)							urn:lsid:marinespecies.org:taxname:207654		Haliotis varia	Animalia	Mollusca	Gastropoda	Haliotidae	Haliotis				species	Linnaeus, 1758	
0D395C44-FA71-4461-B293-834220E4A48E	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2010	HumanObservation		0D395C44-FA71-4461-B293-834220E4A48E	0D395C44-FA71-4461-B293-834220E4A48E					1	individuals			present										2010							Australia				20	20	-14.751	145.51221	200	0.0018	POINT (145.51221 -14.75100)							urn:lsid:marinespecies.org:taxname:207361		Halomitra pileus	Animalia	Cnidaria	Anthozoa	Fungiidae	Halomitra				species	(Linnaeus, 1758)	
8BEDCC3C-1F74-4CA0-B4A6-03CD9593B651	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2008	HumanObservation		8BEDCC3C-1F74-4CA0-B4A6-03CD9593B651	8BEDCC3C-1F74-4CA0-B4A6-03CD9593B651					1	individuals			present										2008-04-22							Australia				16	16	-14.65867	145.44321	200	0.0018	POINT (145.44321 -14.65867)							urn:lsid:marinespecies.org:taxname:374725		Halophila spinulosa	Plantae	Tracheophyta	Magnoliopsida	Hydrocharitaceae	Halophila				species	(R.Brown) Ascherson	
E7ED40F4-96C7-47B6-83DA-B89C52F7AC7A	2018-07-13T09:32:48			AIMS	CReefs - Lizard Island 2009	HumanObservation		E7ED40F4-96C7-47B6-83DA-B89C52F7AC7A	E7ED40F4-96C7-47B6-83DA-B89C52F7AC7A					1	individuals			present										2009-02-27							Australia				3.5	3.5	-14.66428	145.4509	200	0.0018	POINT (145.45090 -14.66428)							urn:lsid:marinespecies.org:taxname:214429		Haloplegma duperreyi	Plantae	Rhodophyta	Florideophyceae	Wrangeliaceae	Haloplegma				species	Montagne, 1842	
BCFBC6DA-6A34-4853-8B24-0D38F9B163EE	2018-07-13T09:32:48			AIMS	CReefs - Lizard Island 2008	HumanObservation		BCFBC6DA-6A34-4853-8B24-0D38F9B163EE	BCFBC6DA-6A34-4853-8B24-0D38F9B163EE					1	individuals			present										2008-04-22							Australia				15	15	-14.65036	145.44997	200	0.0018	POINT (145.44997 -14.65036)							urn:lsid:marinespecies.org:taxname:214429		Haloplegma duperreyi	Plantae	Rhodophyta	Florideophyceae	Wrangeliaceae	Haloplegma				species	Montagne, 1842	
584A1F95-39E0-44B1-9BD6-074992F2A8E7	2018-07-13T09:32:49			AIMS	CReefs - Lizard Island 2009	HumanObservation		584A1F95-39E0-44B1-9BD6-074992F2A8E7	584A1F95-39E0-44B1-9BD6-074992F2A8E7					1	individuals			present										2009-02-27							Australia				15	15	-14.47119	145.52969	200	0.0018	POINT (145.52969 -14.47119)							urn:lsid:marinespecies.org:taxname:214429		Haloplegma duperreyi	Plantae	Rhodophyta	Florideophyceae	Wrangeliaceae	Haloplegma				species	Montagne, 1842	
{173CA426-163B-40BB-B732-3F51C4DD1368}	2018-07-13T09:32:48			AIMS	CReefs - Lizard Island 2010	HumanObservation		{173CA426-163B-40BB-B732-3F51C4DD1368}	{173CA426-163B-40BB-B732-3F51C4DD1368}					3	individuals			present										2010							Australia				8	8	-14.66157	145.4716	200	0.0018	POINT (145.47160 -14.66157)							urn:lsid:marinespecies.org:taxname:220128		Hamodactylus boschmai	Animalia	Arthropoda	Malacostraca	Palaemonidae	Hamodactylus				species	Holthuis, 1952	
0955CC8E-C70F-4145-839D-9E17AF417FD5	2018-07-13T09:32:48			AIMS	CReefs - Lizard Island 2010	HumanObservation		0955CC8E-C70F-4145-839D-9E17AF417FD5	0955CC8E-C70F-4145-839D-9E17AF417FD5					1	individuals			present										2010							Australia				9	9	-14.688	145.4431	200	0.0018	POINT (145.44310 -14.68800)							urn:lsid:marinespecies.org:taxname:246309		Hamodactylus aqabai	Animalia	Arthropoda	Malacostraca	Palaemonidae	Hamodactylus				species	Bruce & Svoboda, 1983	
06163787-FF53-42D1-087F-F3986A90891D	2018-07-13T09:32:48			AIMS	CReefs - Lizard Island 2010	HumanObservation		06163787-FF53-42D1-087F-F3986A90891D	06163787-FF53-42D1-087F-F3986A90891D					1	individuals			present										2010							Australia				10	10	-14.65983	145.47121	200	0.0018	POINT (-145.47121 -14.65983)							urn:lsid:marinespecies.org:taxname:246309		Hamodactylus aqabai	Animalia	Arthropoda	Malacostraca	Palaemonidae	Hamodactylus				species	Bruce & Svoboda, 1983	
{263C6D51-3D88-4EFE-8EB9-70478CF8961D}	2018-07-13T09:32:48			AIMS	CReefs - Lizard Island 2010	HumanObservation		{263C6D51-3D88-4EFE-8EB9-70478CF8961D}	{263C6D51-3D88-4EFE-8EB9-70478CF8961D}					5	individuals			present										2010							Australia				7	7	-14.65983	145.47121	200	0.0018	POINT (-145.47121 -14.65983)							urn:lsid:marinespecies.org:taxname:220128		Hamodactylus boschmai	Animalia	Arthropoda	Malacostraca	Palaemonidae	Hamodactylus				species	Holthuis, 1952	
297EAF89-BB19-46F7-87A0-0CA5EE153B6A	2018-07-13T09:32:48			AIMS	CReefs - Lizard Island 2010	HumanObservation		297EAF89-BB19-46F7-87A0-0CA5EE153B6A	297EAF89-BB19-46F7-87A0-0CA5EE153B6A					1	individuals			present										2010							Australia				2	2	-14.68715	145.4549	200	0.0018	POINT (145.45490 -14.68715)							urn:lsid:marinespecies.org:taxname:220128		Hamodactylus boschmai	Animalia	Arthropoda	Malacostraca	Palaemonidae	Hamodactylus				species	Holthuis, 1952	
